,Review,Rank
0,역사를 잊은 민족에게 미래는 없다... ,10
1,안중근 유해를 반드시 찾아와야합니딘 ,10
2,배우들 노래 왤케 잘함 정성화는 물론이고 김고은 노래 대박이다 ㄷㄷ 못하는 걸 못하네 ㅋㅋㅋ 이거 노래 계속 들어야지 ,10
3,누가 죄인인가 누가 죄인인가 별점테러하는 알바들이 키보드 두드린 죄 ,10
4,미안합니다. 잊고 지내서감사합니다. 지켜 주셔서추천합니다. 올 연말 꼭 봐야하는 영화 ,10
5,어느것 하나 빠지지않는 최고의 영화였다...뮤지컬을 워낙 좋아해서 혹시나 했는데 그 이상의 감동이었다 진짜...최고 ,10
6,한국영화의 새로운 도전! 제작진 노력이 대단한 영화 ,10
7,눈물을 멈출 수 없는 뜨거운 감동 ,10
8,영화 보고 나온 뒤부터 내 플리는 영웅 OST로 꽉참 ,10
9,120분간 스크린속에서 펼쳐지는 웅장한 뮤지컬 영화! ,10
10,진짜 감동 ㅠ 특히 나문희 선생님 장면에선 오열했다.. 한국 창작뮤지컬 + 영화화인데 이 퀄리티.. 가슴이 웅장해징다 ,10
11,감독이 배우들한테 절해야함 연출 구린걸 연기로 다 해결해줌 ,7
12,이건 천만이 꼭 넘었으면 좋겠습니다 ,10
13,안중근의사님유해꼭찾아주세요 ,10
14,보고 펑펑 울었네ㅠㅠㅠㅠ 오늘부터 나 애국자임 다들 그렇게 알아라 ,10
15,그 어머니에 그 아들입니다. ,10
16,JK필름이 죄인이다 ,5
17,영화로서는 4점이었지만 노래는 10점이었다. CG도 너무 티나고 잘 안터지는 유머를 끝까지 넣은게 별로였지만 정성화배우님이 노래할때마다 전율적이었음. 영화관에서 쩌렁쩌렁하게 들렸던 노래 한번 더 듣고 싶어 2회차 할...,7
18,우리가 지금 이 시대를 살아감에 감사하며 ,9
19,눈물 콧물 줄줄 흘리다 나왔어요 ㅠㅠ 일단 무조건 영화관에서 봐야 하는 영화 ,10
20,노래는 좋은데 연출이 아쉽 ,5
21,마지막에 울면서봄ㅠㅠ 배우들 왜 이렇게 노래도 연기도 잘하는거임.. ,8
22,집팔고 땅팔고 독립운동 하신 분들 후손은 가난하게 사는데 친일한 매국노의 후손은 떵떵거리며 살고있지... ,7
23,조금더 잘만들수있었을것같은데 아쉬워요ㅜ ,6
24,뮤지컬영화는 무조건 극장임 진짜 극장에서만 느낄수 있는 감동 최대치였다 ㅜ ,10
25,역시 원작만 한 건 없는 건지 완성도 높은 뮤지컬 넘버들을 영화로 옮기는 과정에서의 연출이 너무 수준이 낮고 기시감이 심하게 든다. 또한 중간에 개그요소로 들어간 몇몇 씬들은 너무 올드하고 진부하여 극의 무게감을 한...,5
26,"저는 너무 재밌게봤고, 눈물도나고,지루하지않았어요.처음부터 끝까지 몰입해서보게되더라구요. ",10
27,대한민국 국민이라면 안중근 의사 역사를 잊어선 안된다. 무조건 극장에서 봐야한다. 배우들 노래실력 미침 ,10
28,잘 만든 영화라고 하기엔 아쉬운 점들이 있지만 아쉬운 부분들을 나열하기 보단 배우들의 노래와 연기로 받은 감동을 기억하고 싶습니다 ,7
29,개그코드는 왜  넣었을까요윤제균스러운 윤제균이 가장 자신있는 모든걸 넣었네요 ,4
30,뮤지컬로는 표현이 어려웠던 섬세한 감정표현과 명불허전 OST. 정성화는 진짜... 미쳤다 ,10
31,대한민국 오천만 국민이 봤으면 합니다. ,10
32,정성화의 노래실력은 좋으나 연출이.나문희님 파트에서 오열할뻔... ,7
33,한국인이라면 누구나 가슴 뜨거워지는 이야기.. ,10
34,"예고편 장면만큼의 감동만 느꼈습니다. 기대에 비해는 아쉬웠어요. 특유의 클리셰, 웃음코드, 이미지 소비가 이미 강한 조연들..너무 많은 현대어.. 어찌하여 독립군들의 캐릭터가 일본놈들보다 진중하지 못한겁니까ㅠㅠ 더불...",6
35,잊지말자 . 나라잃은 슬픔 을. . 그리고 독립유공자님들. . ,10
36,"소재와 시도가 좋다고 결과물까지 좋기는 쉽지 않다는것, 뚝뚝 끊기는 흐름과 부적절하게 욱여넣은 개그씬때문에 좋은부분이 다 바래지는 것 같습니다. 몇몇 메인넘버 씬들은 다시 보고싶은데 그 외의 전반적인 부분이 너무 강...",5
37,10점밖에 못 줘 미안하다 ,10
38,독립운동가분들이 더 대단하게 느껴집니다. 잊지않겠습니다. 누구도 그분들 노력을 잊지 않았으면 좋겠습니다. ,10
39,정말 김고은님 다시봤다?정성화님은 대단 ,10
