,Review,Rank
0,3.1 운동 100주년입니다. 유관순 열사님 다시 한번 감사드립니다. ,10
1,뭐 반일영화가 어쩌고 저째??역사를 제대로 알지못하는 청소년들이 얼마나 많고 그 청소년들이나 젊은세대들에게 조금이나 와닿는게 문화콘테츠인데 이렇게라도 알아야지..이분들없었으면 우리 아직도 필리핀처럼 살지도 모르는데 ,10
2,최후의 일인까지 당당하게 외쳐라!! 대한독립만세 ,10
3,고맙습니다 그리고 죄송합니다.. 이 두 마디의 말밖에 생각나지 않았습니다... ,10
4,제발 이런 영화에서까지도 재미있으면 추천 비추천 이런것좀 하지말아라...그렇게 공감이 받고싶냐? ,10
5,유관순열사의 감정 그때당시 모두의 감정 비록 제가 그곳 그시대에 있지않았지만 느껴졌습니다 감사합니다 ,10
6,보는 내내 얼마나 눈물이 나오던지요. 나오자마자 앉아 평점을 달며 쓰는 지금도 마음이 너무 아파옵니다. 지금 우리가 누리는 일상의 당연한 모든 것들이 우리나라의 독립을 위해 희생하신 분들의 열매라는 걸 잊지 앉았으면...,10
7,캬 리뷰에도 친일파가있구나 ,10
8,엊그제 다녀온 서대문형무소...100주년..그 만큼 뜻깊게 조금이따가 보러 가렵니다...대한독립 만세!! ,10
9,보고왔습니다  감동적이었습니다 ,10
10,얼마나 힘들었을까 그곳에서... 잊지말아야할 이름 관순 ,10
11,최후의 일인까지 당당하게 외쳐라!! 대한독립만세 ,10
12,모두가  꼭 봐야하는 영화!! ,10
13,암만 역사를 지울래야 지울 수 없다. 독립을 위하여 싸웠던 열사님들의 목소리가 이제야 한 백년 흘렀다. 역사를 잊은 민족에게 미래는 없다.. ,10
14,일본 사람들도 꼭 봤으면... ,10
15,곧 볼건데 일단 믿 10점 아닌가요?? 우리 민족에 관한 것인디..ㅠ ,10
16,영화본사람만 티켓인증시 댓글쓰게하면 안되나요?10명중5명은 네이버 평점보고 영화고르는데 ,10
17,위대하며  위대하고 위대한 ,10
18,반일감정을 쌓자는게 아니고 우리나라의 역사를 알자는거지 무슨 반일감정을 씌운다는건지... 유관순열사에 대해서 좀더 관심을 가지고  이런일도있었구나 하면서 보면되는거고 궁금하면 더 찾아보면되지 무슨 ... ,10
19,"유관순 열사님, 그리고 수많은 독립운동가들의 희생 헛되지 않도록 과거의 비극은 다시는 되풀이 되어선 안될것입니다! 고아성 배우님은 유관순 열사님같았습니다. ",10
20,"기억해야할 역사, 아직 항거는 끝나지 않았다 ",10
21,"마지막 일반사람이 그녀에게 묻는습니다""왜 이렇게 까지 하는거요?""그녀가 대답합니다.""그럼 누가 합니까""가슴속에 잔잔한 울림을 준 좋은 영화.지금의 대한민국에 태어난 우리가 감사해할 분들의...",9
22,엔딩 크레딧 올라가는데 아무도 일어나지 않은 영화.두번 보세요. ,10
23,목숨을 걸고 만세를 외치신 유관순 열사님을 비롯한 한분 한분의 고귀한 희생이 있으셨기에 지금의 우리가 있기에 눈물로 감사드립니다.담담하면서도 마음 가득 뜨거움을 선사하는 영화. 대한민국 사람이라면 꼭 봐야 한다고 감...,10
24,"옆의 영화와 너무도 비교되는, 그 날의 울림과 함성. 애국은 어떻게 울부짖어야 하는가. ",7
25,오늘 가족과 조조로 영화를 보았습니다. 저도 20대이긴 하지만 10대와 20대가 이 영화를 보고 많이 느끼고 깨달았으면 좋겠습니다. 영화로도 역사를 알게 되어 감사합니다. ,10
26,정말 다들 감동이셨습니까?보고왔는데 왜 저렇게밖에 표현 못했을까 하고 화가나던데.일본의 만행을 많이 순화시킨듯 한데 반일영화라니요..그간 듣고 배운 일본은 더 잔인했다구요 정충영에게 죄책감 비슷한 주저함은 왜 입혔을...,6
27,유관순열사의 성장과정은 고사하고 3.1운동 준비과정까지 쏙 빠져있는영화.. 2.8독립운동연관성이나 3.1운동으로인해 국내외 정세가 어떻게바뀐지도 나오지않고 2시간내내 고문장면만나오니 아쉽다못해 화가난다 유관순열사의이...,1
28,무조건 보러 간다.... ,10
29,"수많은  희생이 만들어낸 이 나라, 올바르게 잘 지켜 나가 질 수 있도록 노력 하는 국민 되겠습니다. ",10
30,감동....  ㅠㅠㅠㅠ ,10
31,역사를 다뤘다고 해서 평점이 10점이어야 하는건 아니죠.. 이 영화가 그렇습니다. 역사 위인에 대한 깊이있는 분석없이 알려진 사실만을 나열식으로 표현하고 3.1절에 맞춰서 개봉이라니...감독님은 애국이 목적이었는지 ...,2
32,일본놈에도 화나고... 백주년에 이런 졸작을 내놓은 감독에게도 화나고... 감정호소만 했을뿐 그 역사와 개인시점에 대한 고찰따위는 엿볼 수 없었다. 하다못해 유관순이 왜 열사가 되었는지에 대한 개연성정도는 갖추어야하...,2
33,처음으로 쓴소리 남긴다. 조민호 극본감독제작? 저예산으로 애국심에 호소해 수익남기지말고 제대로 찍어라 고아성빼고 모두 발연기에 극전개는 허술. 차라리 다큐형식로 만들지 유관순 열사에게 죄송하지도 않더냐. 종교관까지 ...,1
34,댓글알바들 그깟 돈 몇푼에 이런영화 테러 실화? 이건 인성문제임 개념텅텅 ,10
35,유관순 열사께서 고통당하는 부분은 빙산의 일각 정도 밖에 안되지만 도저히 스크린을 쳐다볼수 없었습니다. 유관순 열사를 비롯하여 나라의 독립을 위해 희생하신 모든 분들께 부끄럽지 않은 후손이 되도록 노력하겠습니다. 감...,10
36,비공이 찍힌다는건 우리사회에 아직도 친일파의 후손들이 있다는 뜻이겠지.... ,10
37,이런 영화 만들어주셔서 감사합니다 감독님. 우리는 과거를 잊지 말아야합니다. ,10
38,독립선언문 말하고 대한독립만세를 외칠때 소름끼쳤다. ,10
39,상영이 끝나고 일어나는데 제 다리가 보였고 목각처럼 굳었던 그분의 다리가 다시 떠올랐습니다.나의 걸음은 무엇을 향했던가 부끄러웠습니다. 그리고는 밖으로 나와 마르지도 않은 목에 물부터 들이부었습니다. 무얼해도 채워지...,10
40,초보 감독의 망상이 망처버린 영화. 개구리 부분에서는 눈물보다는 헛웃음이 먼저 나왔다. 유관순 열사의 이야기를 이렇게 표현하다니 ,1
41,감사합니다 잊지않을게요 ,10
42,"역사적 자료나 고증이 부족하더래도 , 열사의 삶 자체가 극적인데 영화는 훨씬 부족한듯하네요. 보다나은 유관순 열사의 영화가 나오기를 고대합니다. 3.1절을 앞두고 서둘러 개봉한건지 완성도가 낮은듯, 열사의 삶 상당부...",6
43,"유관순 열사에 대한 이야기를 한다는 것은 되게 좋은 일이지만, 이 영화의 퀄리티는 장담하기 어렵다. ",3
44,나도 부를래 대한독립만세 ,10
45,유관순열사가 존경할 인물이라는 것과는 별개로 너무 못만든 영화. 수박 겉핥기식으로 고문 중 극히 일부만 재현했을 뿐더러 감옥 전체가 유관순을 중심으로 행동한다는 작위적인 전개방식을 애국으로 포장하지 맙시다. 상업영화...,1
46,역사를 잊지 말자고 나온 영화에 재미를 요구하는 게 말이 되냐... 다른 잘못된 요소나 왜곡된 사실 때문에 별점 낮추는 건 그렇다 쳐도 노잼이라도 1점 테러하는 건 무슨 심보임 그리고 보지도 않은 사람들1점 테러하는...,10
47,감사하게 보았습니다..  평가가 필요할까요..나라를 위해 희생하신 분들께 다시 고개숙여 감사드립니다. ,10
48,"나는 유관순이 ""어떻게"" 고문을 당하고 희생당하였는가가 아닌 ""어떻게"" 여성 독립운동가로서 운동을 이끌어냈는가를 보고싶었다. 이영화는 영웅의 서사를 그려내는데 실패했다. ",2
49,"아무 스토리도 없고, 유관순열사에 대한 더 좋은 영화가 다시 나오길 바랍니다.. ",2
50,진짜 대사하나하나는 주옥같은데 편집수준이며 고아성빼고 연기력수준이며 진짜 전개가 뚝뚝 끊기는게 중간중간에 이게뭐지? 하면서봄    소름돋고 눈물쏟게만드는 장면은 많으나 진짜 못만들었음 소재가 아깝다는 생각을 하게 되...,1
51,"유관순 이야기가 제목이지만 실상은 유관순 열사님의 감옥생활이었습니다. 유관순의 성장과정과 3.1운동 과정은 왜 생략했는지.. 100주년 맞이하여 나오는 것이니 만큼 우리가 잘 몰랐던, 더 알아야 할 부분을 소상히 전...",2
52,우리는 개구리가 아니다!!!! ,10
53,진작에 나왔어야 할 영화 ㅜ감사합니다 ,10
54,지금 당연하게 누리고있는 평범한 일상들이 당시 수많은 열사들의 희생으로 얻어졌다고 생각하니 스스로 부끄러웠습니다. 너무먹먹하고 눈물이 계속 나왔어요. 나라를 지켜주셔서 감사합니다. ,10
55,잘 안다 생각했지만 무심했고 몰랐던 역사를 알게 되어서 다행입니다. ,10
56,엉엉ㅜ ㅜ 대한독립만세! ,10
57,여운이 진하게 남네요 독립운동가 분들께 감사합니다ㅠㅠ 고아성 배우 연기 미쳤음 ㅠㅠ ,10
58,역사적 사실에 비해 너무나도 부족했던 영화 ,4
